date,region,region_name,cumulative_confirmed,daily_new_confirmed,daily_new_confirmed_ma7
2021-05-23,al,Alabama,542124.0,196.0,291.5714416503906
2021-05-24,al,Alabama,542256.0,132.0,284.1428527832031
2021-05-25,al,Alabama,542562.0,306.0,279.8571472167969
2021-05-26,al,Alabama,542831.0,269.0,277.1428527832031
2021-05-27,al,Alabama,543177.0,346.0,278.1428527832031
2021-05-28,al,Alabama,543405.0,228.0,247.42857360839844
2021-05-29,al,Alabama,543405.0,0.0,211.0
2021-05-30,al,Alabama,543405.0,0.0,183.0
2021-05-31,al,Alabama,543405.0,0.0,164.14285278320312
2021-06-01,al,Alabama,544045.0,640.0,211.85714721679688
2021-06-02,al,Alabama,544598.0,553.0,252.42857360839844
2021-06-03,al,Alabama,545028.0,430.0,264.4285583496094
2021-06-04,al,Alabama,545585.0,557.0,311.4285583496094
2021-06-05,al,Alabama,545585.0,0.0,311.4285583496094
2021-06-06,al,Alabama,545585.0,0.0,311.4285583496094
2021-06-07,al,Alabama,546324.0,739.0,417.0
2021-06-08,al,Alabama,546540.0,216.0,356.4285583496094
2021-06-09,al,Alabama,546845.0,305.0,321.0
2021-06-10,al,Alabama,547135.0,290.0,301.0
2021-06-11,al,Alabama,547323.0,188.0,248.2857208251953
2021-06-12,al,Alabama,547323.0,0.0,248.2857208251953
2021-06-13,al,Alabama,547323.0,0.0,248.2857208251953
2021-06-14,al,Alabama,547873.0,550.0,221.2857208251953
2021-06-15,al,Alabama,548163.0,290.0,231.85714721679688
2021-06-16,al,Alabama,548323.0,160.0,211.14285278320312
2021-06-17,al,Alabama,548323.0,0.0,169.7142791748047
2021-06-18,al,Alabama,548657.0,334.0,190.57142639160156
2021-06-19,al,Alabama,548657.0,0.0,190.57142639160156
2021-06-20,al,Alabama,548657.0,0.0,190.57142639160156
2021-06-21,al,Alabama,549013.0,356.0,162.85714721679688
2021-06-22,al,Alabama,549013.0,0.0,121.42857360839844
2021-06-23,al,Alabama,549394.0,381.0,153.0
2021-06-24,al,Alabama,549394.0,0.0,153.0
2021-06-25,al,Alabama,549934.0,540.0,182.42857360839844
2021-06-26,al,Alabama,549934.0,0.0,182.42857360839844
2021-06-27,al,Alabama,549934.0,0.0,182.42857360839844
2021-06-28,al,Alabama,550451.0,517.0,205.42857360839844
2021-06-29,al,Alabama,550451.0,0.0,205.42857360839844
2021-06-30,al,Alabama,550983.0,532.0,227.0
2021-07-01,al,Alabama,550983.0,0.0,227.0
2021-07-02,al,Alabama,551298.0,315.0,194.85714721679688
2021-07-03,al,Alabama,551298.0,0.0,194.85714721679688
2021-07-04,al,Alabama,551298.0,0.0,194.85714721679688
2021-07-05,al,Alabama,551298.0,0.0,121.0
2021-07-06,al,Alabama,551298.0,0.0,121.0
2021-07-07,al,Alabama,552911.0,1613.0,275.4285583496094
2021-07-08,al,Alabama,552911.0,0.0,275.4285583496094
2021-07-09,al,Alabama,554071.0,1160.0,396.1428527832031
2021-07-10,al,Alabama,554605.0,534.0,472.4285583496094
2021-07-11,al,Alabama,554605.0,0.0,472.4285583496094
2021-07-12,al,Alabama,555215.0,610.0,559.5714111328125
2021-07-13,al,Alabama,555215.0,0.0,559.5714111328125
2021-07-14,al,Alabama,556613.0,1398.0,528.8571166992188
2021-07-15,al,Alabama,557578.0,965.0,666.7142944335938
2021-07-16,al,Alabama,558577.0,999.0,643.7142944335938
2021-07-17,al,Alabama,559478.0,901.0,696.1428833007812
2021-07-18,al,Alabama,560202.0,724.0,799.5714111328125
2021-07-19,al,Alabama,560920.0,718.0,815.0
2021-07-20,al,Alabama,562311.0,1391.0,1013.7142944335938
2021-07-21,al,Alabama,563943.0,1632.0,1047.142822265625
2021-07-22,al,Alabama,565510.0,1567.0,1133.142822265625
2021-07-23,al,Alabama,567243.0,1733.0,1238.0
2021-07-24,al,Alabama,569131.0,1888.0,1379.0
2021-07-25,al,Alabama,570667.0,1536.0,1495.0
2021-07-26,al,Alabama,572070.0,1403.0,1592.857177734375
2021-07-27,al,Alabama,574737.0,2667.0,1775.142822265625
2021-07-28,al,Alabama,577463.0,2726.0,1931.4285888671875
2021-07-29,al,Alabama,577463.0,0.0,1707.5714111328125
2021-07-30,al,Alabama,577463.0,0.0,1460.0
2021-07-31,al,Alabama,585607.0,8144.0,2353.71435546875
2021-08-01,al,Alabama,587405.0,1798.0,2391.142822265625
2021-08-02,al,Alabama,589110.0,1705.0,2434.28564453125
2021-08-03,al,Alabama,592417.0,3307.0,2525.71435546875
2021-08-04,al,Alabama,595816.0,3399.0,2621.857177734375
2021-08-05,al,Alabama,599633.0,3817.0,3167.142822265625
2021-08-06,al,Alabama,603318.0,3685.0,3693.571533203125
2021-08-07,al,Alabama,607209.0,3891.0,3086.0
2021-08-08,al,Alabama,607209.0,0.0,2829.142822265625
2021-08-09,al,Alabama,612086.0,4877.0,3282.28564453125
2021-08-10,al,Alabama,615901.0,3815.0,3354.857177734375
2021-08-11,al,Alabama,619752.0,3851.0,3419.428466796875
2021-08-12,al,Alabama,623919.0,4167.0,3469.428466796875
2021-08-13,al,Alabama,627905.0,3986.0,3512.428466796875
2021-08-14,al,Alabama,627905.0,0.0,2956.571533203125
2021-08-15,al,Alabama,634897.0,6992.0,3955.428466796875
2021-08-16,al,Alabama,637363.0,2466.0,3611.0
2021-08-17,al,Alabama,641386.0,4023.0,3640.71435546875
2021-08-18,al,Alabama,645851.0,4465.0,3728.428466796875
2021-08-19,al,Alabama,649741.0,3890.0,3688.857177734375
2021-08-20,al,Alabama,653540.0,3799.0,3662.142822265625
2021-08-21,al,Alabama,659750.0,6210.0,4549.28564453125
2021-08-22,al,Alabama,663065.0,3315.0,4024.0
2021-08-23,al,Alabama,665653.0,2588.0,4041.428466796875
2021-08-24,al,Alabama,665653.0,0.0,3466.71435546875
2021-08-25,al,Alabama,665653.0,0.0,2828.857177734375
2021-08-26,al,Alabama,676795.0,11142.0,3864.857177734375
2021-08-27,al,Alabama,681828.0,5033.0,4041.142822265625
2021-08-28,al,Alabama,688018.0,6190.0,4038.28564453125
2021-08-29,al,Alabama,691451.0,3433.0,4055.142822265625
2021-08-30,al,Alabama,694523.0,3072.0,4124.28564453125
2021-08-31,al,Alabama,699729.0,5206.0,4868.0
2021-09-01,al,Alabama,704420.0,4691.0,5538.14306640625
2021-09-02,al,Alabama,709732.0,5312.0,4705.28564453125
2021-09-03,al,Alabama,714860.0,5128.0,4718.85693359375
2021-09-04,al,Alabama,719280.0,4420.0,4466.0
2021-09-05,al,Alabama,722122.0,2842.0,4381.5712890625
2021-09-06,al,Alabama,724688.0,2566.0,4309.28564453125
2021-09-07,al,Alabama,727360.0,2672.0,3947.28564453125
2021-09-08,al,Alabama,732151.0,4791.0,3961.571533203125
2021-09-09,al,Alabama,736518.0,4367.0,3826.571533203125
2021-09-10,al,Alabama,741318.0,4800.0,3779.71435546875
2021-09-11,al,Alabama,745812.0,4494.0,3790.28564453125
2021-09-12,al,Alabama,747606.0,1794.0,3640.571533203125
2021-09-13,al,Alabama,750298.0,2692.0,3658.571533203125
2021-09-14,al,Alabama,754242.0,3944.0,3840.28564453125
2021-09-15,al,Alabama,757893.0,3651.0,3677.428466796875
2021-09-16,al,Alabama,761865.0,3972.0,3621.0
2021-09-17,al,Alabama,764839.0,2974.0,3360.142822265625
2021-09-18,al,Alabama,768301.0,3462.0,3212.71435546875
2021-09-19,al,Alabama,770391.0,2090.0,3255.0
2021-09-20,al,Alabama,772311.0,1920.0,3144.71435546875
2021-09-21,al,Alabama,775531.0,3220.0,3041.28564453125
2021-09-22,al,Alabama,778549.0,3018.0,2950.857177734375
2021-09-23,al,Alabama,781915.0,3366.0,2864.28564453125
2021-09-24,al,Alabama,784484.0,2569.0,2806.428466796875
2021-09-25,al,Alabama,787421.0,2937.0,2731.428466796875
2021-09-26,al,Alabama,789054.0,1633.0,2666.142822265625
2021-09-27,al,Alabama,790648.0,1594.0,2619.571533203125
2021-09-28,al,Alabama,792632.0,1984.0,2443.0
2021-09-29,al,Alabama,794773.0,2141.0,2317.71435546875
2021-09-30,al,Alabama,796475.0,1702.0,2080.0
2021-10-01,al,Alabama,798320.0,1845.0,1976.5714111328125
2021-10-02,al,Alabama,799800.0,1480.0,1768.4285888671875
2021-10-03,al,Alabama,800692.0,892.0,1662.5714111328125
2021-10-04,al,Alabama,801428.0,736.0,1540.0
2021-10-05,al,Alabama,802977.0,1549.0,1477.857177734375
2021-10-06,al,Alabama,804249.0,1272.0,1353.7142333984375
2021-10-07,al,Alabama,805511.0,1262.0,1290.857177734375
2021-10-08,al,Alabama,806560.0,1049.0,1177.142822265625
2021-10-09,al,Alabama,807479.0,919.0,1097.0
2021-10-10,al,Alabama,808132.0,653.0,1062.857177734375
2021-10-11,al,Alabama,808599.0,467.0,1024.4285888671875
2021-10-12,al,Alabama,809485.0,886.0,929.7142944335938
2021-10-13,al,Alabama,810501.0,1016.0,893.1428833007812
2021-10-14,al,Alabama,811551.0,1050.0,862.8571166992188
2021-10-15,al,Alabama,812694.0,1143.0,876.2857055664062
2021-10-16,al,Alabama,813481.0,787.0,857.4285888671875
2021-10-17,al,Alabama,814025.0,544.0,841.8571166992188
2021-10-18,al,Alabama,814363.0,338.0,823.4285888671875
2021-10-19,al,Alabama,815324.0,961.0,834.1428833007812
2021-10-20,al,Alabama,815989.0,665.0,784.0
2021-10-21,al,Alabama,817054.0,1065.0,786.1428833007812
2021-10-22,al,Alabama,818652.0,1598.0,851.1428833007812
2021-10-23,al,Alabama,819597.0,945.0,873.7142944335938
2021-10-24,al,Alabama,820011.0,414.0,855.1428833007812
2021-10-25,al,Alabama,820312.0,301.0,849.8571166992188
2021-10-26,al,Alabama,821255.0,943.0,847.2857055664062
2021-10-27,al,Alabama,828648.0,7393.0,1808.4285888671875
2021-10-28,al,Alabama,830789.0,2141.0,1962.142822265625
2021-10-29,al,Alabama,831165.0,376.0,1787.5714111328125
2021-10-30,al,Alabama,831653.0,488.0,1722.2857666015625
2021-10-31,al,Alabama,832047.0,394.0,1719.4285888671875
2021-11-01,al,Alabama,832264.0,217.0,1707.4285888671875
2021-11-02,al,Alabama,833009.0,745.0,1679.142822265625
2021-11-03,al,Alabama,833493.0,484.0,692.1428833007812
2021-11-04,al,Alabama,834582.0,1089.0,541.8571166992188
2021-11-05,al,Alabama,835157.0,575.0,570.2857055664062
2021-11-06,al,Alabama,835740.0,583.0,583.8571166992188
2021-11-07,al,Alabama,836032.0,292.0,569.2857055664062
2021-11-08,al,Alabama,836255.0,223.0,570.1428833007812
2021-11-09,al,Alabama,837250.0,995.0,605.8571166992188
2021-11-10,al,Alabama,837428.0,178.0,562.1428833007812
2021-11-11,al,Alabama,838114.0,686.0,504.5714416503906
2021-11-12,al,Alabama,838836.0,722.0,525.5714111328125
2021-11-13,al,Alabama,839436.0,600.0,528.0
2021-11-14,al,Alabama,839695.0,259.0,523.2857055664062
2021-11-15,al,Alabama,839953.0,258.0,528.2857055664062
2021-11-16,al,Alabama,840495.0,542.0,463.5714416503906
2021-11-17,al,Alabama,840991.0,496.0,509.0
2021-11-18,al,Alabama,841483.0,492.0,481.28570556640625
2021-11-19,al,Alabama,841956.0,473.0,445.71429443359375
2021-11-20,al,Alabama,842636.0,680.0,457.1428527832031
2021-11-21,al,Alabama,842908.0,272.0,459.0
2021-11-22,al,Alabama,843161.0,253.0,458.28570556640625
2021-11-23,al,Alabama,843780.0,619.0,469.28570556640625
2021-11-24,al,Alabama,844196.0,416.0,457.8571472167969
2021-11-25,al,Alabama,844594.0,398.0,444.4285583496094
2021-11-26,al,Alabama,844594.0,0.0,376.8571472167969
2021-11-27,al,Alabama,844951.0,357.0,330.71429443359375
2021-11-28,al,Alabama,845108.0,157.0,314.28570556640625
2021-11-29,al,Alabama,845284.0,176.0,303.28570556640625
2021-11-30,al,Alabama,845761.0,477.0,283.0
2021-12-01,al,Alabama,846297.0,536.0,300.1428527832031
2021-12-02,al,Alabama,847064.0,767.0,352.8571472167969
2021-12-03,al,Alabama,847659.0,595.0,437.8571472167969
2021-12-04,al,Alabama,848137.0,478.0,455.1428527832031
2021-12-05,al,Alabama,848498.0,361.0,484.28570556640625
2021-12-06,al,Alabama,848779.0,281.0,499.28570556640625
2021-12-07,al,Alabama,849409.0,630.0,521.1428833007812
2021-12-08,al,Alabama,850096.0,687.0,542.7142944335938
2021-12-09,al,Alabama,850645.0,549.0,511.5714416503906
2021-12-10,al,Alabama,851237.0,592.0,511.1428527832031
2021-12-11,al,Alabama,851950.0,713.0,544.7142944335938
2021-12-12,al,Alabama,852280.0,330.0,540.2857055664062
2021-12-13,al,Alabama,852574.0,294.0,542.1428833007812
2021-12-14,al,Alabama,854229.0,1655.0,688.5714111328125
2021-12-15,al,Alabama,854876.0,647.0,682.8571166992188
2021-12-16,al,Alabama,855692.0,816.0,721.0
2021-12-17,al,Alabama,856600.0,908.0,766.1428833007812
2021-12-18,al,Alabama,857292.0,692.0,763.1428833007812
2021-12-19,al,Alabama,857844.0,552.0,794.8571166992188
2021-12-20,al,Alabama,858396.0,552.0,831.7142944335938
2021-12-21,al,Alabama,859650.0,1254.0,774.4285888671875
2021-12-22,al,Alabama,861110.0,1460.0,890.5714111328125
2021-12-23,al,Alabama,863170.0,2060.0,1068.2857666015625
2021-12-24,al,Alabama,865636.0,2466.0,1290.857177734375
2021-12-25,al,Alabama,868085.0,2449.0,1541.857177734375
2021-12-26,al,Alabama,868948.0,863.0,1586.2857666015625
2021-12-27,al,Alabama,870627.0,1679.0,1747.2857666015625
2021-12-28,al,Alabama,874332.0,3705.0,2097.428466796875
2021-12-29,al,Alabama,880307.0,5975.0,2742.428466796875
2021-12-30,al,Alabama,888563.0,8256.0,3627.571533203125
2021-12-31,al,Alabama,896614.0,8051.0,4425.4287109375
2022-01-01,al,Alabama,896614.0,0.0,4075.571533203125
2022-01-02,al,Alabama,909541.0,12927.0,5799.0
2022-01-03,al,Alabama,913603.0,4062.0,6139.4287109375
2022-01-04,al,Alabama,921175.0,7572.0,6691.85693359375
2022-01-05,al,Alabama,932250.0,11075.0,7420.4287109375
2022-01-06,al,Alabama,944876.0,12626.0,8044.71435546875
2022-01-07,al,Alabama,957848.0,12972.0,8747.7138671875
2022-01-08,al,Alabama,966180.0,8332.0,9938.0
2022-01-09,al,Alabama,978632.0,12452.0,9870.142578125
2022-01-10,al,Alabama,984882.0,6250.0,10182.7138671875
2022-01-11,al,Alabama,993418.0,8536.0,10320.4287109375
2022-01-12,al,Alabama,1004622.0,11204.0,10338.857421875
2022-01-13,al,Alabama,1004622.0,0.0,8535.142578125
2022-01-14,al,Alabama,1004622.0,0.0,6682.0
2022-01-15,al,Alabama,1004622.0,0.0,5491.71435546875
2022-01-16,al,Alabama,1056478.0,51856.0,11120.857421875
2022-01-17,al,Alabama,1064536.0,8058.0,11379.142578125
2022-01-18,al,Alabama,1071264.0,6728.0,11120.857421875
2022-01-19,al,Alabama,1088370.0,17106.0,11964.0
2022-01-20,al,Alabama,1104356.0,15986.0,14247.7138671875
2022-01-21,al,Alabama,1120881.0,16525.0,16608.427734375
2022-01-22,al,Alabama,1137387.0,16506.0,18966.427734375
2022-01-23,al,Alabama,1147194.0,9807.0,12959.4287109375
2022-01-24,al,Alabama,1153149.0,5955.0,12659.0
2022-01-25,al,Alabama,1161929.0,8780.0,12952.142578125
2022-01-26,al,Alabama,1153149.0,0.0,10508.4287109375
2022-01-27,al,Alabama,1153149.0,0.0,8224.7138671875
2022-01-28,al,Alabama,1195557.0,42408.0,11922.2861328125
2022-01-29,al,Alabama,1206308.0,10751.0,11100.142578125
2022-01-30,al,Alabama,1212798.0,6490.0,10626.2861328125
2022-01-31,al,Alabama,1218257.0,5459.0,10555.4287109375
2022-02-01,al,Alabama,1223896.0,5639.0,10106.7138671875
2022-02-02,al,Alabama,1229300.0,5404.0,10878.7138671875
2022-02-03,al,Alabama,1229300.0,0.0,10878.7138671875
2022-02-04,al,Alabama,1240496.0,11196.0,6419.85693359375
2022-02-05,al,Alabama,1242420.0,1924.0,5158.85693359375
2022-02-06,al,Alabama,1242420.0,0.0,4231.71435546875
2022-02-07,al,Alabama,1245876.0,3456.0,3945.571533203125
2022-02-08,al,Alabama,1250383.0,4507.0,3783.857177734375
2022-02-09,al,Alabama,1254032.0,3649.0,3533.142822265625
2022-02-10,al,Alabama,1256745.0,2713.0,3920.71435546875
2022-02-11,al,Alabama,1259580.0,2835.0,2726.28564453125
2022-02-12,al,Alabama,1262018.0,2438.0,2799.71435546875
2022-02-13,al,Alabama,1263072.0,1054.0,2950.28564453125
2022-02-14,al,Alabama,1263796.0,724.0,2560.0
2022-02-15,al,Alabama,1265932.0,2136.0,2221.28564453125
2022-02-16,al,Alabama,1267907.0,1975.0,1982.142822265625
2022-02-17,al,Alabama,1270015.0,2108.0,1895.7142333984375
2022-02-18,al,Alabama,1271455.0,1440.0,1696.4285888671875
2022-02-19,al,Alabama,1272608.0,1153.0,1512.857177734375
2022-02-20,al,Alabama,1273092.0,484.0,1431.4285888671875
2022-02-21,al,Alabama,1273484.0,392.0,1384.0
2022-02-22,al,Alabama,1274123.0,639.0,1170.142822265625
2022-02-23,al,Alabama,1275355.0,1232.0,1064.0
2022-02-24,al,Alabama,1276580.0,1225.0,937.8571166992188
2022-02-25,al,Alabama,1277837.0,1257.0,911.7142944335938
2022-02-26,al,Alabama,1279006.0,1169.0,914.0
2022-02-27,al,Alabama,1279364.0,358.0,896.0
2022-02-28,al,Alabama,1279565.0,201.0,868.7142944335938
2022-03-01,al,Alabama,1280351.0,786.0,889.7142944335938
2022-03-02,al,Alabama,1281610.0,1259.0,893.5714111328125
2022-03-03,al,Alabama,1282372.0,762.0,827.4285888671875
2022-03-04,al,Alabama,1282945.0,573.0,729.7142944335938
2022-03-05,al,Alabama,1282945.0,0.0,562.7142944335938
2022-03-06,al,Alabama,1282945.0,0.0,511.5714416503906
2022-03-07,al,Alabama,1286655.0,3710.0,1012.8571166992188
2022-03-08,al,Alabama,1287286.0,631.0,990.7142944335938
2022-03-09,al,Alabama,1287822.0,536.0,887.4285888671875
2022-03-10,al,Alabama,1288454.0,632.0,868.8571166992188
2022-03-11,al,Alabama,1288999.0,545.0,864.8571166992188
2022-03-12,al,Alabama,1288999.0,0.0,864.8571166992188
2022-03-13,al,Alabama,1288999.0,0.0,864.8571166992188
2022-03-14,al,Alabama,1289510.0,511.0,407.8571472167969
2022-03-15,al,Alabama,1289727.0,217.0,348.71429443359375
2022-03-16,al,Alabama,1290165.0,438.0,334.71429443359375
2022-03-17,al,Alabama,1290692.0,527.0,319.71429443359375
2022-03-18,al,Alabama,1291186.0,494.0,312.4285583496094
2022-03-19,al,Alabama,1291186.0,0.0,312.4285583496094
2022-03-20,al,Alabama,1291186.0,0.0,312.4285583496094
2022-03-21,al,Alabama,1291561.0,375.0,293.0
2022-03-22,al,Alabama,1291761.0,200.0,290.5714416503906
2022-03-23,al,Alabama,1291946.0,185.0,254.42857360839844
2022-03-24,al,Alabama,1292344.0,398.0,236.0
2022-03-25,al,Alabama,1292508.0,164.0,188.85714721679688
2022-03-26,al,Alabama,1292508.0,0.0,188.85714721679688
2022-03-27,al,Alabama,1292508.0,0.0,188.85714721679688
2022-03-28,al,Alabama,1294532.0,2024.0,424.4285583496094
2022-03-29,al,Alabama,1294816.0,284.0,436.4285583496094
2022-03-30,al,Alabama,1295069.0,253.0,446.1428527832031
2022-03-31,al,Alabama,1295327.0,258.0,426.1428527832031
2022-04-01,al,Alabama,1295353.0,26.0,406.4285583496094
2022-04-02,al,Alabama,1295468.0,115.0,422.8571472167969
2022-04-03,al,Alabama,1295468.0,0.0,422.8571472167969
2022-04-04,al,Alabama,1295892.0,424.0,194.2857208251953
2022-04-05,al,Alabama,1296129.0,237.0,187.57142639160156
2022-04-06,al,Alabama,1296348.0,219.0,182.7142791748047
2022-04-07,al,Alabama,1296558.0,210.0,175.85714721679688
2022-04-08,al,Alabama,1296730.0,172.0,196.7142791748047
2022-04-09,al,Alabama,1296730.0,0.0,180.2857208251953
2022-04-10,al,Alabama,1296730.0,0.0,180.2857208251953
2022-04-11,al,Alabama,1297091.0,361.0,171.2857208251953
2022-04-12,al,Alabama,1297305.0,214.0,168.0
2022-04-13,al,Alabama,1297461.0,156.0,159.0
2022-04-14,al,Alabama,1297649.0,188.0,155.85714721679688
2022-04-15,al,Alabama,1297869.0,220.0,162.7142791748047
2022-04-16,al,Alabama,1297869.0,0.0,162.7142791748047
2022-04-17,al,Alabama,1297869.0,0.0,162.7142791748047
2022-04-18,al,Alabama,1298837.0,968.0,249.42857360839844
2022-04-19,al,Alabama,1298473.0,0.0,218.85714721679688
2022-04-20,al,Alabama,1298626.0,153.0,218.42857360839844
2022-04-21,al,Alabama,1298880.0,254.0,227.85714721679688
2022-04-22,al,Alabama,1299137.0,257.0,233.14285278320312
2022-04-23,al,Alabama,1299137.0,0.0,233.14285278320312
2022-04-24,al,Alabama,1299137.0,0.0,233.14285278320312
2022-04-25,al,Alabama,1299816.0,679.0,191.85714721679688
2022-04-26,al,Alabama,1300076.0,260.0,229.0
2022-04-27,al,Alabama,1300278.0,202.0,236.0
2022-04-28,al,Alabama,1300511.0,233.0,233.0
2022-04-29,al,Alabama,1300733.0,222.0,228.0
2022-04-30,al,Alabama,1300733.0,0.0,228.0
2022-05-01,al,Alabama,1300733.0,0.0,228.0
2022-05-02,al,Alabama,1301171.0,438.0,193.57142639160156
2022-05-03,al,Alabama,1301463.0,292.0,198.14285278320312
2022-05-04,al,Alabama,1301805.0,342.0,218.14285278320312
2022-05-05,al,Alabama,1302155.0,350.0,234.85714721679688
2022-05-06,al,Alabama,1302397.0,242.0,237.7142791748047
2022-05-07,al,Alabama,1302397.0,0.0,237.7142791748047
2022-05-08,al,Alabama,1302397.0,0.0,237.7142791748047
2022-05-09,al,Alabama,1302945.0,548.0,253.42857360839844
2022-05-10,al,Alabama,1303441.0,496.0,282.5714416503906
2022-05-11,al,Alabama,1303835.0,394.0,290.0
2022-05-12,al,Alabama,1304291.0,456.0,305.1428527832031
2022-05-13,al,Alabama,1304710.0,419.0,330.4285583496094
2022-05-14,al,Alabama,1304710.0,0.0,330.4285583496094
2022-05-15,al,Alabama,1304710.0,0.0,330.4285583496094
2022-05-16,al,Alabama,1305665.0,955.0,388.5714416503906
2022-05-17,al,Alabama,1306116.0,451.0,382.1428527832031
2022-05-18,al,Alabama,1306662.0,546.0,403.8571472167969
2022-05-19,al,Alabama,1307291.0,629.0,428.5714416503906
2022-05-20,al,Alabama,1307883.0,592.0,453.28570556640625
2022-05-21,al,Alabama,1307883.0,0.0,453.28570556640625
2022-05-22,al,Alabama,1307883.0,0.0,453.28570556640625
2022-05-23,al,Alabama,1309185.0,1302.0,502.8571472167969
2022-05-24,al,Alabama,1309743.0,558.0,518.1428833007812
2022-05-25,al,Alabama,1310513.0,770.0,550.1428833007812
2022-05-26,al,Alabama,1311381.0,868.0,584.2857055664062
2022-05-27,al,Alabama,1312437.0,1056.0,650.5714111328125
2022-05-28,al,Alabama,1312437.0,0.0,650.5714111328125
2022-05-29,al,Alabama,1312437.0,0.0,650.5714111328125
2022-05-30,al,Alabama,1312437.0,0.0,464.5714416503906
2022-05-31,al,Alabama,1314963.0,2526.0,745.7142944335938
2022-06-01,al,Alabama,1315934.0,971.0,774.4285888671875
2022-06-02,al,Alabama,1317029.0,1095.0,806.8571166992188
2022-06-03,al,Alabama,1317029.0,0.0,656.0
2022-06-04,al,Alabama,1317029.0,0.0,656.0
2022-06-05,al,Alabama,1317029.0,0.0,656.0
2022-06-06,al,Alabama,1320708.0,3679.0,1181.5714111328125
2022-06-07,al,Alabama,1321892.0,1184.0,989.8571166992188
2022-06-08,al,Alabama,1322957.0,1065.0,1003.2857055664062
2022-06-09,al,Alabama,1324178.0,1221.0,1021.2857055664062
2022-06-10,al,Alabama,1325361.0,1183.0,1190.2857666015625
2022-06-11,al,Alabama,1325361.0,0.0,1190.2857666015625
2022-06-12,al,Alabama,1325361.0,0.0,1190.2857666015625
2022-06-13,al,Alabama,1328321.0,2960.0,1087.5714111328125
2022-06-14,al,Alabama,1329827.0,1506.0,1133.5714111328125
2022-06-15,al,Alabama,1331452.0,1625.0,1213.5714111328125
2022-06-16,al,Alabama,1333137.0,1685.0,1279.857177734375
2022-06-17,al,Alabama,1334981.0,1844.0,1374.2857666015625
2022-06-18,al,Alabama,1334981.0,0.0,1374.2857666015625
